"SEQN","ACD011A","ACD011B","ACD011C","ACD040","ACD110"
85485,,,,3,
85486,1,,,,
85487,1,,,,
85488,1,,,,
85489,1,,,,
85490,1,,,,
85491,1,,,,
85492,1,,,,
85493,1,,,,
85494,,,,5,
85495,1,,,,
85496,1,,,,
85497,,,,2,
85498,1,,,,
85499,1,,,,
85500,,,,2,
85501,,,,3,
85502,,,,5,
85503,1,,,,
85504,,,,3,
85505,,,,4,
85507,1,,,,
85508,,,,1,
85509,,,,,5
85510,,,,5,
85511,1,,,,
85512,1,,,,
85513,1,,,,
85514,,,,,1
85515,1,,,,
85516,,,,1,
85517,1,,,,
85518,,,,,2
85519,1,,,,
85520,,,,5,
85521,1,,,,
85522,,,,1,
85523,1,,,,
85524,,,,5,
85525,,,,1,
85526,,,,2,
85527,,,,4,
85529,,,,3,
85530,1,,,,
85531,1,,,,
85532,,,,1,
85533,1,,,,
85535,,,9,,
85536,,,,1,
85537,,,,5,
85538,,,,3,
85539,,,,3,
85540,,,,4,
85541,,,,5,
85542,,,,5,
85543,,,,,2
85545,1,,,,
85546,,,,,1
85547,1,,,,
85548,,,,2,
85549,1,,,,
85550,,,,,4
85551,,,,,4
85552,1,,,,
85553,1,,,,
85555,,,9,,
85556,,,,,1
85557,,,,3,
85560,,,,5,
85562,,,,3,
85563,1,,,,
85564,,,,2,
85565,,,,2,
85566,1,,,,
85567,1,,,,
85568,1,,,,
85569,1,,,,
85570,,,,4,
85571,,,,4,
85573,1,,,,
85575,,,,,4
85576,1,,,,
85577,,,,1,
85578,,,,,5
85579,1,,,,
85580,1,,,,
85584,1,,,,
85585,1,,,,
85586,1,,,,
85587,1,,,,
85588,,,,,4
85589,,,,5,
85590,1,,,,
85591,,,,,5
85592,1,,,,
85593,,,,4,
85594,1,,,,
85596,1,,,,
85597,,,,1,
85598,1,,,,
85599,1,,,,
85600,1,,,,
85601,,,,3,
85603,,,9,,
85604,1,,,,
85607,1,,,,
85608,1,,,,
85609,1,,,,
85610,,,,,
85611,,,,,4
85612,1,,,,
85613,,,,1,
85614,1,,,,
85618,1,,,,
85619,1,,,,
85620,1,,,,
85621,,,,4,
85624,1,,,,
85625,1,,,,
85626,,,,1,
85627,1,,,,
85628,,,,5,
85630,1,,,,
85631,,,,5,
85632,1,,,,
85633,,,,4,
85634,,,9,,
85635,,,,2,
85636,,,,,3
85637,1,,,,
85639,,,,3,
85640,,,,1,
85641,1,,,,
85642,1,,,,
85643,1,,,,
85644,,,,,1
85645,1,,,,
85646,,,,4,
85647,1,,,,
85648,1,,,,
85649,1,,,,
85650,1,,,,
85651,1,,,,
85652,1,,,,
85653,,,,4,
85654,,,,,1
85655,,,,1,
85656,1,,,,
85657,1,,,,
85658,,,,3,
85659,1,,,,
85660,,,,,5
85661,1,,,,
85662,,,,1,
85663,,,,5,
85664,1,,,,
85665,,,,,4
85667,,,,5,
85668,1,,,,
85669,1,,,,
85670,1,,,,
85671,,,,3,
85672,1,,,,
85673,1,,,,
85674,1,,,,
85675,1,,,,
85676,1,,,,
85677,,,,5,
85678,1,,,,
85679,1,,,,
85680,1,,9,,
85681,,,,3,
85682,1,,,,
85683,1,,,,
85684,,,,3,
85685,,,,4,
85686,,,,5,
85687,,,,5,
85688,,,,,1
85691,,,,,1
85692,,,,3,
85693,,,,5,
85694,,,,5,
85695,1,,,,
85696,,,,5,
85697,1,,,,
85698,1,,,,
85699,,,,5,
85700,1,,,,
85701,,,,,1
85702,,,,5,
85704,1,,,,
85705,1,,,,
85706,,,,1,
85707,1,,,,
85708,,,,,1
85709,1,,,,
85710,1,,,,
85711,1,,,,
85712,,,,4,
85714,1,,,,
85715,1,,,,
85716,,,,4,
85717,,,,5,
85718,,,,5,
85719,1,,,,
85720,1,,,,
85721,,,,2,
85722,,,,1,
85724,1,,,,
85725,1,,,,
85726,1,,,,
85727,,,,2,
85728,1,,,,
85730,1,,,,
85731,,,,1,
85732,,,,,5
85733,,,,2,
85734,1,,,,
85735,1,,,,
85736,,,,5,
85737,1,,,,
85738,1,,,,
85739,1,,,,
85740,1,,,,
85741,1,,,,
85742,,,,4,
85743,1,,,,
85745,1,,,,
85746,,,,5,
85747,,,,,2
85748,1,,,,
85749,1,,,,
85750,,,,,1
85751,1,,,,
85752,,,,3,
85753,,,,,1
85754,1,,,,
85756,,,,2,
85757,,,,3,
85759,,,,5,
85760,1,,,,
85761,1,,,,
85762,,,,4,
85764,1,,,,
85765,,,,,2
85766,1,,,,
85767,1,,,,
85768,1,,,,
85770,,,,1,
85771,1,,,,
85772,1,,,,
85773,,,,3,
85774,,,,2,
85775,,,,1,
85776,,,,3,
85777,,,,1,
85778,,,,2,
85779,,,,1,
85780,,,,,5
85781,,,,4,
85782,1,,,,
85783,,,,4,
85784,,,,3,
85785,,,,1,
85786,1,,,,
85787,1,,,,
85788,1,,,,
85789,1,,,,
85790,1,,,,
85791,,,,1,
85792,1,,,,
85795,,,,,4
85796,1,,,,
85797,1,,,,
85799,,,,3,
85800,,,,5,
85801,1,,,,
85802,,,,5,
85803,1,,,,
85804,,,,,1
85805,1,,,,
85806,1,,,,
85807,,,,2,
85808,1,,,,
85809,,,,5,
85810,,,,,1
85811,1,,,,
85812,1,,,,
85813,1,,,,
85814,1,,,,
85815,,,,,5
85816,,,,5,
85817,1,,,,
85819,,,,3,
85820,,,,,1
85821,1,,,,
85822,1,,,,
85823,,,,1,
85824,1,,,,
85825,1,,,,
85827,1,,,,
85828,,,,4,
85829,1,,,,
85830,1,,,,
85831,1,,,,
85832,1,,,,
85833,,,,,1
85834,,,,1,
85835,,,,5,
85836,1,,,,
85837,,,,4,
85838,,,,,5
85840,1,,,,
85841,,,,5,
85842,1,,,,
85844,,,,5,
85845,1,,,,
85846,,,,,1
85847,1,,,,
85848,1,,,,
85849,1,,,,
85850,,,,5,
85851,1,,,,
85852,,,,4,
85854,,,9,,
85855,1,,,,
85856,,,,,4
85857,1,,,,
85858,1,,,,
85859,1,,,,
85860,,,,2,
85861,1,,,,
85862,,,9,,
85863,,,,,1
85864,1,,,,
85865,1,,,,
85866,,,,1,
85867,,,,4,
85868,1,,,,
85869,,,,4,
85870,,,,1,
85871,,,,5,
85872,,,,3,
85873,1,,,,
85874,1,,,,
85875,1,,,,
85876,1,,,,
85877,,,,4,
85878,1,,,,
85879,,,,1,
85880,1,,,,
85882,1,,,,
85883,1,,,,
85884,,,,,2
85885,1,,,,
85886,,,,4,
85887,1,,,,
85888,1,,,,
85889,,,,,5
85890,1,,,,
85892,1,,,,
85893,,,,,
85894,1,,,,
85896,1,,,,
85897,1,,,,
85898,1,,,,
85899,1,,,,
85900,,,,1,
85901,1,,,,
85902,1,,,,
85903,,,,,2
85904,1,,,,
85905,,,,5,
85906,,,,4,
85907,,,,5,
85908,,,9,,
85909,,,,5,
85911,1,,,,
85912,1,,,,
85913,1,,,,
85914,,,,5,
85915,1,,,,
85916,1,,,,
85917,,,,,5
85918,,,,,3
85919,,,,2,
85920,1,,,,
85921,1,,,,
85922,,,,1,
85923,,,,,4
85924,,,,,4
85925,1,,,,
85926,,,,2,
85927,,,,,4
85928,1,,,,
85929,,,,3,
85930,,,,,
85931,1,,,,
85932,,,,1,
85933,1,,,,
85934,,,,4,
85935,1,,,,
85936,,,,1,
85937,,,,5,
85939,,,,3,
85941,1,,,,
85942,1,,,,
85943,1,,,,
85944,1,,,,
85945,,,,5,
85946,,,,5,
85947,,,,3,
85948,1,,,,
85949,,,,1,
85950,,,,4,
85951,,,,4,
85952,,,,,1
85954,1,,,,
85955,1,,,,
85956,,,,1,
85957,,,,1,
85958,1,,,,
85960,,,9,,
85961,,,,1,
85962,1,,,,
85963,,,,1,
85964,1,,,,
85966,,,,,5
85967,1,,,,
85968,1,,,,
85970,,,9,,
85971,,,,,2
85972,,,,1,
85973,,,9,,
85974,,,,1,
85975,,,,4,
85976,,,,,1
85977,,,,5,
85978,1,,,,
85980,,,,3,
85981,,,,2,
85982,1,,,,
85983,1,,,,
85984,1,,,,
85985,,,,,5
85986,1,,,,
85987,1,,,,
85988,1,,,,
85990,1,,,,
85991,1,,,,
85992,1,,,,
85993,1,,,,
85994,,,,5,
85995,,,,,1
85996,1,,,,
85997,1,,,,
85998,,,,2,
85999,1,,,,
86000,1,,,,
86002,1,,,,
86003,1,,,,
86004,,,,5,
86005,,,,4,
86006,,,,4,
86007,,,,,5
86008,1,,,,
86009,1,,,,
86010,1,,,,
86011,,,,,1
86013,,,,1,
86014,,,,5,
86015,1,,,,
86016,,,,5,
86017,1,,,,
86018,,,,,1
86019,1,,,,
86021,,,,1,
86022,1,,,,
86023,,,,4,
86024,,,,3,
86026,,,,4,
86027,1,,,,
86028,,,,4,
86029,1,,,,
86030,1,,,,
86031,,,,3,
86032,,,,5,
86033,,,,5,
86034,1,,,,
86035,1,,,,
86036,,,,5,
86037,1,,,,
86038,1,,,,
86039,1,,,,
86040,,,,4,
86041,,,,1,
86043,1,,,,
86044,1,,,,
86045,,,,5,
86046,,,,5,
86047,1,,,,
86048,1,,,,
86049,,,,4,
86050,1,,,,
86051,1,,,,
86052,1,,,,
86053,,,,2,
86054,,,9,,
86055,1,,,,
86056,1,,,,
86057,1,,,,
86058,1,,,,
86059,,,,,2
86060,1,,,,
86061,1,,,,
86062,1,,,,
86063,1,,,,
86065,1,,,,
86067,,,,3,
86068,1,,,,
86069,1,,,,
86070,1,,,,
86071,,,,3,
86072,1,,,,
86073,,,,,5
86075,,,,5,
86077,1,,,,
86078,1,,,,
86079,1,,,,
86080,,,,,1
86081,,,,2,
86082,,,,2,
86083,1,,,,
86084,1,,,,
86085,,,,,3
86086,,,,4,
86087,,,,4,
86088,1,,,,
86090,1,,,,
86091,,,,1,
86092,,,,1,
86093,1,,,,
86094,,,,,3
86095,,,,,4
86096,,,,,1
86097,1,,,,
86098,1,,,,
86100,,,,1,
86101,1,,,,
86102,1,,,,
86103,,,9,,
86104,1,,,,
86105,1,,,,
86107,1,,,,
86108,1,,,,
86109,1,,,,
86110,,,,4,
86111,,,,,5
86112,1,,,,
86113,1,,,,
86114,1,,9,,
86115,,,,5,
86116,,,,2,
86117,1,,,,
86118,,,,5,
86119,1,,,,
86120,,,,1,
86121,1,,,,
86123,1,,,,
86124,1,,,,
86125,,,,1,
86126,1,,,,
86127,1,,,,
86129,,,,5,
86132,1,,,,
86133,1,,,,
86134,1,,,,
86135,1,,,,
86136,,,,,1
86137,1,,,,
86138,,,,2,
86139,1,,,,
86140,1,,,,
86142,1,,,,
86143,,,,5,
86144,1,,,,
86145,1,,,,
86146,,,,,3
86147,1,,,,
86148,,,,5,
86149,,,9,,
86150,,,,3,
86151,1,,,,
86152,,,,,1
86153,,,,4,
86154,1,,,,
86155,1,,,,
86156,,,,1,
86157,1,,,,
86158,1,,,,
86159,,,,3,
86160,,,,,1
86162,,,,2,
86163,1,,,,
86164,1,,,,
86165,,,,1,
86166,1,,,,
86167,,,,4,
86168,1,,,,
86169,,,,,5
86170,1,,,,
86171,,,,2,
86172,1,,9,,
86173,1,,,,
86174,1,,,,
86175,,,,,5
86176,,,,1,
86177,1,,,,
86178,1,,,,
86179,,,,,4
86180,1,,,,
86181,1,,,,
86182,,,,5,
86183,1,,,,
86184,,,,5,
86185,1,,,,
86186,,,,1,
86187,1,,,,
86188,1,,,,
86189,1,,,,
86190,1,,,,
86191,1,,,,
86192,1,,,,
86193,1,,,,
86194,1,,,,
86195,,,,1,
86196,1,,,,
86197,,,,3,
86198,,,,2,
86199,1,,,,
86200,1,,9,,
86201,1,,,,
86202,1,,,,
86203,1,,,,
86204,1,,,,
86205,1,,,,
86206,1,,,,
86207,,,,3,
86208,1,,,,
86209,,,,3,
86210,1,,,,
86211,1,,,,
86212,,,,5,
86213,,,,,1
86214,,,,2,
86215,1,,,,
86216,,,,,5
86217,,,,4,
86218,1,,,,
86219,,,,,1
86220,1,,,,
86221,,,,1,
86223,,,,1,
86224,1,,,,
86225,1,,,,
86226,1,,,,
86227,1,,,,
86228,1,,,,
86229,1,,,,
86231,1,,,,
86232,,,,4,
86233,1,,,,
86234,1,,,,
86236,1,,,,
86237,,,,2,
86238,1,,,,
86239,1,,,,
86240,,,,5,
86241,1,,,,
86242,,,,4,
86243,,,9,,
86244,,,,3,
86245,,,9,,
86246,,,,,3
86247,1,,,,
86248,1,,,,
86249,1,8,,,
86250,,,,,1
86251,,,,5,
86252,1,,,,
86254,,,,,4
86255,,,,1,
86256,,,,3,
86257,1,,,,
86258,1,,,,
86259,1,,,,
86260,1,,,,
86261,1,,,,
86262,1,,,,
86263,,,,4,
86264,1,,,,
86265,,,,1,
86267,1,,,,
86268,,,,1,
86269,1,,,,
86270,1,,,,
86271,,,,,3
86272,1,,,,
86273,1,,,,
86274,,,,4,
86275,1,,,,
86276,,,,2,
86277,,,,5,
86278,,,,1,
86279,1,,,,
86280,1,,,,
86281,,,,,5
86282,,,,,3
86283,,,,,2
86284,,,,4,
86285,,,,5,
86286,1,,,,
86287,1,,9,,
86288,1,,,,
86289,1,,9,,
86290,1,,,,
86291,1,,,,
86292,1,,,,
86293,,,,2,
86294,1,,,,
86296,1,,,,
86297,1,,,,
86298,1,,,,
86299,,,,1,
86300,1,,,,
86301,1,,,,
86302,,,,3,
86304,1,,,,
86305,1,,,,
86306,1,,,,
86308,,,,3,
86309,,,,5,
86310,1,,,,
86311,,,,3,
86312,1,,,,
86313,1,,,,
86314,1,,,,
86315,,,,1,
86316,,,,3,
86317,,,9,,
86318,1,,,,
86319,1,,,,
86320,,,,2,
86321,,,,,3
86322,,,,3,
86323,,,,2,
86324,1,,,,
86325,,,,5,
86326,1,,,,
86327,1,,,,
86328,1,,,,
86329,,,,3,
86330,1,,,,
86332,1,,,,
86333,1,,,,
86334,1,,,,
86335,,,,4,
86336,1,,,,
86337,1,,,,
86338,,,,1,
86339,,,,,1
86340,,,,,
86341,,,,3,
86342,1,,,,
86343,,,,,5
86344,1,,,,
86345,1,,,,
86347,1,,,,
86348,,,,,1
86349,,,,,1
86350,,,,4,
86351,1,,,,
86352,1,,,,
86353,1,,,,
86354,,,,4,
86355,,,,,2
86356,,,,1,
86357,,,,4,
86358,1,,,,
86359,1,,,,
86360,,,,1,
86361,1,,,,
86362,,,,4,
86363,,,,5,
86364,1,,,,
86365,,,,1,
86366,1,,,,
86367,,,,2,
86368,1,,,,
86369,,,,3,
86370,1,,,,
86372,1,,,,
86373,,,,5,
86374,1,,,,
86375,,,9,,
86376,1,,,,
86377,1,,,,
86378,,,,5,
86379,1,,,,
86381,1,,,,
86382,1,,,,
86383,,,,1,
86384,1,,,,
86385,1,,,,
86386,,,,2,
86387,1,,,,
86388,,,,3,
86389,,,,,5
86390,1,,,,
86391,1,,,,
86393,,,,,1
86394,,,,4,
86395,1,,,,
86396,,,,2,
86397,,,,4,
86398,,,,3,
86399,,,,,1
86400,,,,4,
86401,,,,4,
86402,,,,,5
86404,1,,,,
86405,1,,,,
86406,1,,,,
86409,,,9,,
86410,1,,,,
86412,1,,9,,
86413,1,,,,
86415,1,,,,
86416,1,,,,
86417,1,,,,
86418,1,,,,
86419,1,,,,
86420,1,,,,
86421,1,,,,
86422,,,,1,
86423,,,,3,
86424,,,,3,
86425,,,,3,
86426,,,,,1
86428,1,,9,,
86429,1,,,,
86430,,,,3,
86432,,,,,1
86433,1,,,,
86434,1,,,,
86435,,,,1,
86436,1,,,,
86437,,,,,1
86438,1,,,,
86439,,,,1,
86440,,,,5,
86441,,,,,5
86443,1,,,,
86444,1,,,,
86445,,,,,1
86446,1,,,,
86447,1,,,,
86448,,,,1,
86450,,,,1,
86451,,,,2,
86452,,,9,,
86453,1,,,,
86454,,,,2,
86455,1,,,,
86456,,,,3,
86457,1,,,,
86458,1,,,,
86459,,,,1,
86460,1,,,,
86461,,,,4,
86462,,,,5,
86463,1,,,,
86464,1,,,,
86465,,,,4,
86466,1,,,,
86467,,,,4,
86468,1,,,,
86470,,,,,5
86471,1,,,,
86472,1,,,,
86473,,,,1,
86474,,,,1,
86476,1,,9,,
86477,1,,,,
86479,1,,,,
86480,,,,1,
86481,,,,5,
86482,1,,,,
86483,,,,,1
86485,1,,,,
86487,,,,3,
86490,1,,,,
86491,1,,,,
86492,,,,3,
86493,1,,9,,
86494,1,,,,
86495,,,,,5
86496,,,,,1
86497,,,,,5
86498,,,,4,
86499,1,,,,
86500,1,,,,
86501,1,,,,
86503,1,,,,
86505,1,,,,
86506,,,9,,
86507,,,,1,
86509,,,,3,
86510,,,,1,
86511,,,,2,
86512,1,,,,
86513,,,,3,
86514,1,,,,
86515,,,,1,
86516,1,,,,
86517,,,,1,
86518,1,,9,,
86519,,,,,3
86520,1,,,,
86521,,,,1,
86522,1,,,,
86523,,,,2,
86524,,,,1,
86525,,,9,,
86526,1,,,,
86527,1,,,,
86528,1,,,,
86529,1,,,,
86530,1,,,,
86531,1,,,,
86532,1,,,,
86533,,,,,5
86534,1,,,,
86535,1,,,,
86536,,,,4,
86537,1,,,,
86538,1,,,,
86539,1,,,,
86540,,,,1,
86541,1,,,,
86542,1,,,,
86543,1,,,,
86544,,,,1,
86546,1,,,,
86547,,,,4,
86548,,,9,,
86549,1,,,,
86550,,,,1,
86551,1,,,,
86552,1,,,,
86553,,,,5,
86555,1,,,,
86556,1,,,,
86557,,,,2,
86558,1,,,,
86559,,,,,5
86560,,,,2,
86561,1,,,,
86562,1,,,,
86563,1,,,,
86564,1,,,,
86565,1,,,,
86566,1,,,,
86567,1,,,,
86568,1,,,,
86569,,,,4,
86570,1,,,,
86571,1,,,,
86572,,,,,3
86573,,,,,1
86574,1,,,,
86575,1,,,,
86576,,,,2,
86577,,,,3,
86578,,,,,5
86579,1,,,,
86580,1,,,,
86581,1,,,,
86583,1,,,,
86584,1,,,,
86586,,,,3,
86587,1,,,,
86588,,,,2,
86589,1,,,,
86590,1,,,,
86591,,,,1,
86592,1,,,,
86593,1,,,,
86594,,,,2,
86595,1,,,,
86596,,,,,5
86597,1,,,,
86598,1,,,,
86599,1,,,,
86600,1,,,,
86601,,,,1,
86603,,,,5,
86604,1,,,,
86606,1,,,,
86607,1,,,,
86609,1,,,,
86610,,,,1,
86611,,,,5,
86612,1,,,,
86613,1,,9,,
86614,1,,,,
86615,1,,,,
86616,1,,,,
86617,,,,1,
86618,,,,,1
86619,1,,,,
86620,1,,,,
86621,1,,,,
86622,,,,2,
86623,1,,,,
86624,1,,,,
86625,,,,5,
86626,,,,,5
86627,1,,,,
86628,,,9,,
86629,1,,,,
86630,1,,,,
86632,1,,,,
86633,1,,,,
86634,1,,,,
86635,1,,,,
86636,,,,4,
86637,1,,,,
86638,,,,1,
86639,1,,,,
86640,1,,,,
86641,1,,,,
86642,1,,,,
86644,1,,,,
86645,1,,,,
86646,,,,,1
86648,1,,,,
86649,,,,4,
86650,1,,,,
86651,1,,,,
86652,,,,1,
86653,1,,,,
86654,1,,,,
86655,1,,,,
86656,,,,1,
86657,1,,,,
86658,,,,5,
86659,,,,4,
86660,1,,,,
86661,,,,1,
86662,1,,,,
86663,,,,1,
86664,1,,,,
86665,,,,,1
86666,1,,,,
86667,,,,,1
86668,,,,2,
86669,,,,,1
86670,,,,2,
86671,1,,,,
86672,1,,,,
86673,,,,5,
86674,1,,,,
86675,,,,1,
86676,,,,1,
86677,1,,,,
86679,1,,,,
86680,,,,5,
86681,,,,5,
86683,1,,9,,
86685,,,,,3
86686,1,,,,
86687,,,,,1
86688,,,,5,
86689,1,,,,
86690,1,,,,
86691,1,,,,
86692,1,,,,
86694,1,,,,
86695,,,,,1
86696,,,,1,
86697,1,,,,
86698,,,,,1
86699,1,,,,
86701,,,,,3
86702,,,,,5
86703,1,,,,
86705,,,,1,
86706,1,,,,
86707,1,,,,
86709,,,,5,
86710,,,,,4
86711,,,,,5
86712,,,,,1
86713,1,,,,
86714,1,,,,
86715,1,,,,
86716,,,,,5
86717,1,,,,
86718,1,,,,
86719,1,,,,
86720,,,,5,
86722,,,,1,
86723,,,,4,
86724,,,,,4
86725,,,,5,
86726,,,,5,
86727,,,,5,
86728,,,,1,
86729,1,,,,
86730,1,,,,
86731,,,,1,
86732,,,,2,
86733,1,,,,
86734,,,,4,
86735,1,,,,
86736,1,,,,
86737,,,,1,
86738,1,,9,,
86740,,,,4,
86741,1,,,,
86742,,,,3,
86743,,,,3,
86744,1,,,,
86745,,,,1,
86746,1,,,,
86747,1,,,,
86748,1,,,,
86752,1,,,,
86753,1,,,,
86754,,,,5,
86755,1,,,,
86756,1,,,,
86757,,,,5,
86758,1,,,,
86759,,,,,1
86760,,,,,2
86761,,,,,2
86762,,,,,5
86763,,,9,,
86764,,,,4,
86766,1,,,,
86767,1,,,,
86768,,,,5,
86769,,,,,5
86770,,,9,,
86771,1,,,,
86772,1,,,,
86773,1,,,,
86774,,,,4,
86775,1,,,,
86776,,,,3,
86777,,,,2,
86778,1,,,,
86779,1,,9,,
86780,1,,,,
86781,1,,,,
86782,1,,,,
86784,,,,,3
86785,,,,4,
86786,,,9,,
86787,,,,,1
86789,,,,4,
86790,1,,,,
86791,,,9,,
86792,,,,4,
86793,1,8,9,,
86794,1,,,,
86795,1,,,,
86796,1,,,,
86797,,,,,5
86798,1,,,,
86799,1,,,,
86800,,,,,4
86801,1,,9,,
86802,1,,,,
86804,1,,,,
86805,,,,5,
86806,1,,,,
86807,1,,,,
86808,,,,3,
86809,1,,,,
86810,1,,,,
86811,,,,,5
86812,,,,3,
86813,1,,,,
86814,,,,5,
86815,,,,1,
86816,1,,,,
86817,,,,1,
86818,1,,,,
86819,,,,4,
86820,,,,,5
86822,1,,,,
86823,1,,,,
86824,1,,,,
86825,1,,,,
86826,1,,,,
86827,,,,,1
86829,1,,,,
86830,,,,4,
86831,,,,3,
86833,1,,,,
86834,,,,5,
86836,1,,,,
86837,1,,,,
86838,1,,,,
86839,1,,,,
86840,1,,,,
86841,,,,5,
86842,,,,4,
86843,1,,,,
86844,,,,1,
86846,1,,,,
86847,1,,,,
86848,1,,,,
86849,,,,,3
86850,1,,,,
86851,1,,,,
86853,1,,,,
86854,,,,4,
86855,,,,3,
86856,1,,,,
86857,1,,,,
86858,1,,,,
86859,,,,1,
86860,1,,,,
86863,,,,4,
86864,,,,,1
86865,,,,5,
86867,,,,3,
86868,,,,1,
86869,1,,,,
86870,1,,,,
86871,1,,,,
86872,,,,1,
86873,,,,,4
86874,1,,,,
86875,,,,1,
86876,,,,,5
86877,1,,,,
86878,1,,,,
86879,,,,3,
86880,1,,,,
86881,,,,3,
86882,,,,2,
86883,1,,9,,
86884,1,,,,
86885,1,,,,
86886,,,,1,
86887,,,,2,
86888,1,,,,
86889,1,,,,
86890,1,,,,
86891,1,,,,
86892,1,,,,
86893,,,,5,
86894,,,,3,
86895,,,,3,
86897,1,,,,
86898,1,,,,
86899,1,,,,
86901,,,,,2
86902,1,,,,
86903,1,,,,
86905,1,,,,
86906,,,,2,
86908,,,,3,
86909,,,,,5
86910,,,,3,
86911,1,,,,
86912,1,,,,
86913,,,,5,
86914,,,,5,
86915,1,,,,
86916,,,,1,
86917,1,,,,
86918,1,,9,,
86919,,,,5,
86920,1,,,,
86921,1,,,,
86922,,,,,5
86923,,,,,1
86924,1,,,,
86925,1,,,,
86926,1,,,,
86927,1,,,,
86928,1,,,,
86929,1,8,9,,
86930,,,,1,
86931,1,,,,
86932,,,,5,
86933,,,,1,
86934,,,,5,
86935,,,,5,
86936,,,,1,
86937,1,,,,
86938,1,,,,
86939,,,,4,
86940,,,,,5
86941,,,,2,
86942,1,,,,
86943,1,,,,
86945,,,,3,
86946,,,,2,
86947,,,,,2
86948,1,,,,
86949,1,,,,
86950,1,,,,
86952,1,,,,
86953,,,,5,
86954,1,,,,
86955,1,,,,
86956,,,,4,
86958,1,,,,
86959,,,,,2
86960,1,,,,
86961,1,,,,
86962,,,,1,
86963,1,,,,
86964,1,,,,
86965,,,,3,
86966,1,,,,
86967,,,,,5
86968,,,,4,
86969,1,,,,
86970,,,,2,
86971,1,,,,
86972,1,,,,
86973,1,,,,
86974,,,,1,
86976,1,,,,
86977,1,,9,,
86978,,,,3,
86979,1,,,,
86980,,,,,5
86981,1,,,,
86982,,,,2,
86983,1,,,,
86984,,,,5,
86985,1,,,,
86986,,,,1,
86987,1,,,,
86988,1,,,,
86989,,,,,1
86990,1,,,,
86991,1,,,,
86992,1,,,,
86993,1,,,,
86994,,,,1,
86995,1,,,,
86996,,,,,4
86997,,,,1,
86998,1,,,,
86999,1,,,,
87000,1,,,,
87001,1,,,,
87002,1,,,,
87003,1,,,,
87004,1,,,,
87005,,,,1,
87007,1,,,,
87008,1,,,,
87009,,,,5,
87010,1,,,,
87012,1,,,,
87014,1,,,,
87015,1,,,,
87016,,,,1,
87017,1,,,,
87018,,,,5,
87019,1,,,,
87021,1,,,,
87022,1,,,,
87023,1,,,,
87024,1,,,,
87025,1,,,,
87026,,,,4,
87027,,,,5,
87028,1,,,,
87030,1,,,,
87031,1,,,,
87032,1,,,,
87033,,,,,5
87034,1,,,,
87035,,,,4,
87036,,,,,2
87037,1,,,,
87038,1,,,,
87039,,,,,1
87040,1,,,,
87041,,,,3,
87042,1,,,,
87043,1,,,,
87044,1,,,,
87045,1,,,,
87046,1,,,,
87047,,,,4,
87048,1,,,,
87049,1,,,,
87050,1,,,,
87051,,,,1,
87052,1,,,,
87053,,,,4,
87054,1,,9,,
87055,1,,,,
87056,1,,,,
87057,1,,,,
87058,1,,,,
87060,1,,,,
87061,,,,3,
87062,1,,,,
87063,,,,2,
87064,,,,5,
87065,,,,3,
87066,,,,,5
87067,,,,1,
87069,,,,3,
87071,,,,,3
87072,1,,,,
87073,,,,1,
87074,1,,,,
87075,,,,5,
87076,1,,,,
87077,,,,,4
87078,,,,4,
87079,1,,,,
87080,,,,1,
87081,1,,,,
87083,,,,,5
87084,1,,,,
87086,,,,1,
87088,1,,,,
87089,1,,,,
87090,,,,1,
87092,,,,4,
87093,,,,4,
87094,,,,,1
87095,,,,2,
87096,,,,,2
87098,,,,,5
87099,,,,2,
87100,,,,,5
87101,,,,5,
87102,1,,,,
87103,1,,,,
87104,1,,,,
87105,1,,,,
87106,,,,,5
87107,,,,,3
87108,1,,,,
87109,,,,,1
87111,1,,,,
87112,1,,,,
87113,,,,1,
87114,,,,1,
87115,,,,1,
87116,,,,4,
87117,1,,,,
87118,,,,1,
87119,,,,5,
87120,1,,,,
87121,,,,4,
87122,1,,,,
87123,1,,,,
87124,,,,1,
87125,1,,,,
87126,1,,,,
87127,1,,,,
87128,1,,,,
87129,,,,,4
87130,1,,,,
87131,,,,4,
87132,,,,5,
87133,1,,,,
87135,1,,,,
87136,,,,,5
87137,1,,,,
87138,1,,,,
87140,,,,,1
87141,1,,,,
87142,1,,,,
87143,,,,5,
87145,1,,,,
87146,,,,5,
87147,1,,,,
87148,1,,,,
87149,,,,2,
87150,1,,,,
87151,1,,,,
87152,,,,2,
87154,,,,1,
87155,,,,4,
87156,1,,,,
87158,1,,,,
87159,,,,1,
87160,,,,,4
87161,1,,,,
87162,,,,4,
87163,1,,,,
87164,,,,,5
87165,,,,1,
87166,1,,,,
87167,,,,9,
87168,,,,1,
87169,1,,,,
87170,,,,2,
87171,,,,2,
87172,,,,1,
87173,1,,,,
87174,1,,,,
87175,1,,,,
87176,1,,,,
87177,1,,,,
87178,,,,5,
87179,,,,1,
87180,,,,,3
87181,,,,,1
87182,,,,,5
87184,1,,,,
87185,,,,4,
87186,,,,5,
87187,,,,,2
87188,,,,3,
87189,,,,1,
87190,1,,,,
87191,,,,5,
87192,1,,,,
87193,1,,,,
87194,1,,,,
87195,1,,,,
87196,1,,,,
87197,,,,1,
87198,1,,,,
87199,,,,1,
87200,1,,,,
87201,,,,,2
87202,1,,,,
